event_id,disaster_title,category,event_date,lon,lat,source_url,primary_category,data_type
EONET_21701,Wildfire in Namibia 1029734,Wildfires,2026-07-17 19:00:00+00:00,20.601098743979,-18.724748422843,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029734,Wildfires,disaster
EONET_21702,Wildfire in Australia 1029746,Wildfires,2026-07-17 19:00:00+00:00,141.78060581755,-12.864083479564,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029746,Wildfires,disaster
EONET_21703,Wildfire in Australia 1029747,Wildfires,2026-07-17 19:00:00+00:00,130.78018163822,-11.579499791899,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029747,Wildfires,disaster
EONET_21704,Wildfire in Australia 1029748,Wildfires,2026-07-17 19:00:00+00:00,141.98911115742,-12.488612921892,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029748,Wildfires,disaster
EONET_21705,Wildfire in The Democratic Republic of Congo 1029705,Wildfires,2026-07-17 19:00:00+00:00,18.064151278632,-6.7123102149159,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029705,Wildfires,disaster
EONET_21706,Wildfire in South Africa 1029706,Wildfires,2026-07-17 19:00:00+00:00,27.864732344558,-25.117670810718,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029706,Wildfires,disaster
EONET_21707,Wildfire in Canada 1029707,Wildfires,2026-07-17 19:00:00+00:00,-105.53335558888,55.721403519584,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029707,Wildfires,disaster
EONET_21708,Wildfire in Zambia 1029711,Wildfires,2026-07-17 19:00:00+00:00,28.519855033844,-11.313590159357,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029711,Wildfires,disaster
EONET_21709,Wildfire in The Democratic Republic of Congo 1029712,Wildfires,2026-07-17 19:00:00+00:00,23.195987345756,-3.3668112876544,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029712,Wildfires,disaster
EONET_21710,Wildfire in Angola 1029727,Wildfires,2026-07-17 19:00:00+00:00,17.292566680002,-10.269462175627,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029727,Wildfires,disaster
EONET_21711,Wildfire in Canada 1029728,Wildfires,2026-07-17 19:00:00+00:00,-116.93244115288,65.427456693068,https://www.gdacs.org/report.aspx?eventtype=WF&eventid=1029728,Wildfires,disaster
EONET_21410,"Incident Complex HAY CREEK COMPLEX, Gilliam, Oregon",Wildfires,2026-07-17 17:16:00+00:00,-120.435846,45.26602,https://irwin.doi.gov/observer/incidents/2026-ORPRD-000511,Wildfires,disaster
EONET_21579,"Wildfire Burnt Creek, Wallowa, Oregon",Wildfires,2026-07-17 17:00:00+00:00,-117.25321,45.76802,https://irwin.doi.gov/observer/incidents/2026-ORWWF-000342,Wildfires,disaster
